trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
33.9344902,-86.19291687,Flock-969D83,0,20220710-00000,2022-07-10T16:00:00.000Z,2022-07-10T16:00:00.000Z,2022-07-10T16:00:00.000Z,14:5A:FC:96:9D:83,,infra,,2,0,?,?,?,False,44,,wpa2,US,AL,I 59,,,35987
33.93477249,-84.38993835,Flock-80A3BF,0,20201105-00000,2020-11-05T20:00:00.000Z,2020-11-05T17:00:00.000Z,2022-07-02T00:00:00.000Z,E4:AA:EA:80:A3:BF,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Johnson Ferry Road Northwest,Sandy Springs,220,30328
33.9368248,-84.37858582,Flock-DA7E7D,0,20210124-00000,2021-01-03T15:00:00.000Z,2021-01-24T18:00:00.000Z,2022-07-02T02:00:00.000Z,B8:27:EB:DA:7E:7D,,infra,,2,0,?,?,?,False,7,,wpa2,US,GA,Roswell Road,Sandy Springs,,30328
33.93741226,-117.5586319,Flock-7EB399,1,20211218-00000,2021-12-18T17:00:00.000Z,2022-05-23T15:00:00.000Z,2022-05-23T15:00:00.000Z,74:4C:A1:7E:B3:99,,infra,,2,0,?,?,?,False,36,,wpa2,US,CA,Norco Drive,,1865,92860
33.93755722,-84.51353455,Flock-BAE585,0,20201006-00000,2020-10-06T22:00:00.000Z,2020-10-07T09:00:00.000Z,2022-07-01T11:00:00.000Z,3C:91:80:BA:E5:85,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Polytechnic Lane,Marietta,,30069
33.93838501,-117.5542984,Flock-3D0C85,0,20210908-00000,2021-09-08T13:00:00.000Z,2021-09-08T13:00:00.000Z,2021-09-08T13:00:00.000Z,D8:F3:BC:3D:0C:85,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,6th Street,,,92860
33.94232941,-84.40462494,Flock-7F66F9,0,20200629-00000,2020-06-29T09:00:00.000Z,2020-06-29T11:00:00.000Z,2022-07-01T23:00:00.000Z,70:C9:4E:7F:66:F9,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Riverside Drive Northwest,Sandy Springs,6850,30328
33.94258499,-84.5161972,Flock-7ECE33,0,20211019-00000,2021-10-19T11:00:00.000Z,2021-10-19T08:00:00.000Z,2021-10-19T08:00:00.000Z,74:4C:A1:7E:CE:33,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Cobb Parkway South,Marietta,,30069
33.94271851,-84.40442657,Flock-3D26C7,0,20210411-00000,2021-04-11T16:00:00.000Z,2021-04-11T14:00:00.000Z,2022-07-01T23:00:00.000Z,D8:F3:BC:3D:26:C7,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Riverside Drive Northwest,Sandy Springs,6886,30328
33.94348526,-84.40458679,Flock-7F610F,0,20200728-00000,2020-07-28T19:00:00.000Z,2020-07-28T20:00:00.000Z,2022-07-01T23:00:00.000Z,70:C9:4E:7F:61:0F,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Johnson Ferry Road Southeast,Sandy Springs,,30328
33.9435463,-84.24002838,Flock-BDBC63,0,20210321-00000,2001-08-05T13:00:00.000Z,2021-03-21T11:00:00.000Z,2022-07-02T19:00:00.000Z,3C:91:80:BD:BC:63,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Jimmy Carter Boulevard,,,30092
33.9441452,-84.40539551,Flock-3D201F,0,20211223-00000,2021-12-23T21:00:00.000Z,2021-12-23T20:00:00.000Z,2021-12-23T20:00:00.000Z,D8:F3:BC:3D:20:1F,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Johnson Ferry Road Southeast,Sandy Springs,,30328
33.94581223,-84.42193604,Flock-809B01,0,20210405-00000,2021-03-28T01:00:00.000Z,2021-04-05T15:00:00.000Z,2022-07-01T21:00:00.000Z,E4:AA:EA:80:9B:01,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Winged Foot Circle Southeast,,4411,30067
33.95229721,-84.13018799,Flock-864EFB,0,20220628-00000,2022-06-28T07:00:00.000Z,2022-06-28T15:00:00.000Z,2022-06-28T19:00:00.000Z,14:5A:FC:86:4E:FB,,infra,,2,0,?,?,?,False,40,,wpa2,US,GA,I 85,,,30096-4590
33.95468521,-84.35709381,Flock-895B3D,0,20220316-00000,2022-03-16T20:00:00.000Z,2022-03-16T17:00:00.000Z,2022-03-16T17:00:00.000Z,74:4C:A1:89:5B:3D,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Georgia 400,Sandy Springs,,30328:30350
33.95717239,-84.13656616,Flock-6FD54D,0,20220525-00000,2022-05-02T20:00:00.000Z,2022-05-25T17:00:00.000Z,2022-05-26T02:00:00.000Z,14:5A:FC:6F:D5:4D,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Satellite Boulevard,,3646,30096-4590
33.95806885,-84.66147614,Flock-564B7D,0,20210219-00000,2021-02-19T14:00:00.000Z,2021-02-19T11:00:00.000Z,2022-07-01T00:00:00.000Z,E4:AA:EA:56:4B:7D,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Old Hamilton Road,,146,30064
33.9589386,-117.91906738,Flock-6236C1,0,20200527-00000,2020-05-28T02:00:00.000Z,2020-05-27T22:00:00.000Z,2022-07-02T04:00:00.000Z,00:F4:8D:62:36:C1,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,North Harbor Boulevard,El Monte,,9221
33.96221542,-84.14161682,Flock-3D2539,0,20210724-00000,2021-07-24T10:00:00.000Z,2021-07-24T08:00:00.000Z,2022-07-03T00:00:00.000Z,D8:F3:BC:3D:25:39,,infra,,2,0,?,?,?,False,11,,wpa2,US,GA,Steve Reynolds Boulevard,,,30096-4590
33.96871567,-84.09706879,Flock-C0AC11,0,20220715-00000,2022-07-12T16:00:00.000Z,2022-07-15T16:00:00.000Z,2022-07-15T17:00:00.000Z,E0:0A:F6:C0:AC:11,,infra,,2,0,?,?,?,False,40,,wpa2,US,GA,Boggs Road,,,30096
33.98336792,-84.63484955,Flock-892977,0,20220204-00000,2022-02-04T14:00:00.000Z,2022-02-04T11:00:00.000Z,2022-02-04T11:00:00.000Z,74:4C:A1:89:29:77,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Kennesaw Due West Road Northwest,,1181,30152
33.98340225,-84.34092712,Flock-6D0E27,0,20190611-00000,2019-06-02T12:00:00.000Z,2019-06-11T15:00:00.000Z,2022-07-02T08:00:00.000Z,B8:27:EB:6D:0E:27,,infra,,2,0,?,?,?,False,7,,wpa2,US,GA,Georgia 400,Sandy Springs,,30350
34.0022583,-84.19594574,Flock-BAEE2B,4,20200615-00000,2020-06-14T13:00:00.000Z,2021-11-08T17:00:00.000Z,2021-11-08T17:00:00.000Z,3C:91:80:BA:EE:2B,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Prestwick Club Drive,Johns Creek,,30092-2021
34.00229263,-84.19597626,Flock-7F6AB5,0,20200709-00000,2020-07-08T13:00:00.000Z,2020-07-09T10:00:00.000Z,2022-07-02T21:00:00.000Z,70:C9:4E:7F:6A:B5,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Prestwick Club Drive,Johns Creek,,30092-2021
34.00321579,-84.19523621,Flock-89865D,0,20220624-00000,2022-06-24T20:00:00.000Z,2022-06-24T17:00:00.000Z,2022-06-24T20:00:00.000Z,74:4C:A1:89:86:5D,,infra,,2,0,?,?,?,False,36,,wpa2,US,GA,Medlock Bridge Road,Johns Creek,,30097
34.01665878,-84.55401611,Flock-564EAF,0,20200928-00000,2020-09-27T22:00:00.000Z,2020-09-28T00:00:00.000Z,2022-07-01T08:00:00.000Z,E4:AA:EA:56:4E:AF,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Chastain Meadows Parkway Northwest,,2520,30066
34.02980423,-117.9542923,Flock-893019,0,20211209-00000,2021-12-09T13:00:00.000Z,2021-12-09T15:00:00.000Z,2021-12-09T15:00:00.000Z,74:4C:A1:89:30:19,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,North Hacienda Boulevard,,551,91744
34.03339767,-118.12999725,Flock-892E13,0,20220528-00000,2022-05-28T15:00:00.000Z,2022-05-28T19:00:00.000Z,2022-05-28T19:00:00.000Z,74:4C:A1:89:2E:13,,infra,,2,0,?,?,?,False,36,,wpa2,US,CA,Garfield Avenue,,940,90640
34.0356369,-117.92655945,Flock-7DCE63,0,20211209-00000,2021-12-09T17:00:00.000Z,2021-12-09T17:00:00.000Z,2021-12-09T17:00:00.000Z,D8:F3:BC:7D:CE:63,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,East Amar Road,El Monte,,91744
34.03953171,-117.15395355,Flock-7F5D1D,0,20210506-00000,2021-05-06T00:00:00.000Z,2021-05-06T00:00:00.000Z,2022-07-03T16:00:00.000Z,70:C9:4E:7F:5D:1D,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,I 10,,1461,92373
34.03982544,-117.84270477,Flock-7F6783,0,20210527-00000,2021-04-26T13:00:00.000Z,2021-05-27T15:00:00.000Z,2022-07-02T09:00:00.000Z,70:C9:4E:7F:67:83,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,North Grand Avenue,,926,91789
34.04085541,-117.96849823,Flock-96A11F,0,20220623-00000,2022-06-23T04:00:00.000Z,2022-06-23T05:00:00.000Z,2022-06-23T05:00:00.000Z,14:5A:FC:96:A1:1F,,infra,,2,0,?,?,?,False,157,,wpa2,US,CA,Temple Avenue,,,91744
34.04172134,-117.15542603,Flock-127CBD,1,20210517-00000,2021-05-17T14:00:00.000Z,2021-11-08T19:00:00.000Z,2021-11-08T20:00:00.000Z,80:30:49:12:7C:BD,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,I 10,,,92374
34.04202271,-118.08191681,Flock-479E23,0,20210723-00000,2021-07-23T14:00:00.000Z,2021-07-23T18:00:00.000Z,2022-07-01T21:00:00.000Z,F8:A2:D6:47:9E:23,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Walnut Grove Avenue,El Monte,1087,91770
34.0461998,-84.25238037,Flock-7F60F3,0,20210308-00000,2021-02-28T16:00:00.000Z,2021-03-08T19:00:00.000Z,2022-07-02T17:00:00.000Z,70:C9:4E:7F:60:F3,,infra,,2,0,?,?,?,False,6,,wpa2,US,GA,Kimball Bridge Road,Johns Creek,3836,30022
34.05932236,-118.38459778,Flock-7ACC31,0,20240521-00000,2024-05-22T01:00:00.000Z,2024-05-21T22:00:00.000Z,2024-05-21T22:00:00.000Z,14:5A:FC:7A:CC:31,,infra,,2,0,?,?,?,False,153,0,wpa2,US,CA,West Olympic Boulevard,,,90064
34.06180954,-84.17185211,Flock-8932F1,0,20211219-00000,2021-12-19T08:00:00.000Z,2021-12-19T06:00:00.000Z,2021-12-19T06:00:00.000Z,74:4C:A1:89:32:F1,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Medlock Bridge Road,Johns Creek,,30097
34.0690155,-118.02841949,Flock-68E133,0,20220516-00000,2022-05-10T10:00:00.000Z,2022-05-16T00:00:00.000Z,2022-05-16T00:00:00.000Z,74:4C:A1:68:E1:33,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Valley Boulevard,El Monte,,91789
34.07067108,-118.09052277,Flock-7EC34D,0,20211209-00000,2021-12-09T20:00:00.000Z,2021-12-09T20:00:00.000Z,2021-12-09T20:00:00.000Z,74:4C:A1:7E:C3:4D,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,San Gabriel Boulevard,,,91770
34.07077789,-117.40695953,Flock-68E55F,5,20211124-00000,2021-11-24T19:00:00.000Z,2022-02-06T16:00:00.000Z,2022-02-06T16:00:00.000Z,74:4C:A1:68:E5:5F,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Valley Boulevard,,18200,92316
34.07107925,-117.40714264,Flock-BFF2DF,4,20220124-00000,2022-01-22T21:00:00.000Z,2022-02-06T16:00:00.000Z,2022-02-06T16:00:00.000Z,3C:91:80:BF:F2:DF,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Valley Boulevard,,18198,92316
34.07128143,-117.407547,Flock-3D1A53,5,20220114-00000,2022-01-14T13:00:00.000Z,2022-02-07T15:00:00.000Z,2022-02-07T15:00:00.000Z,D8:F3:BC:3D:1A:53,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Valley Boulevard,,18184,92316
34.07194901,-117.9074173,Flock-68DA9D,0,20210920-00000,2021-09-20T19:00:00.000Z,2021-09-20T19:00:00.000Z,2021-09-20T19:00:00.000Z,74:4C:A1:68:DA:9D,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,San Bernardino Freeway,West Covina,,91791
34.07208252,-117.90719604,Flock-68DF4D,0,20211022-00000,2021-10-22T21:00:00.000Z,2021-10-22T22:00:00.000Z,2021-10-22T22:00:00.000Z,74:4C:A1:68:DF:4D,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,San Bernardino Freeway,West Covina,,91791
34.07478333,-118.07315826,Flock-7EFDC9,0,20200111-00000,2020-01-12T00:00:00.000Z,2020-01-11T17:00:00.000Z,2022-07-01T21:00:00.000Z,B8:27:EB:7E:FD:C9,,infra,,2,0,?,?,?,False,7,,wpa2,US,CA,Rosemead Boulevard,El Monte,3653,91770
34.07928467,-117.87260437,Flock-893339,0,20211214-00000,2021-12-12T19:00:00.000Z,2021-12-14T16:00:00.000Z,2021-12-14T16:00:00.000Z,74:4C:A1:89:33:39,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,South Grand Avenue,El Monte,,91724
34.08032227,-84.12638092,Flock-C0A4AF,0,20220710-00000,2022-07-08T20:00:00.000Z,2022-07-10T04:00:00.000Z,2022-07-10T04:00:00.000Z,E0:0A:F6:C0:A4:AF,,infra,,2,0,?,?,?,False,161,,wpa2,US,GA,Olde Atlanta Parkway,,,30024
34.08887863,-117.65129852,Flock-6234A7,0,20220510-00000,2022-05-10T09:00:00.000Z,2022-05-10T19:00:00.000Z,2022-05-10T19:00:00.000Z,00:F4:8D:62:34:A7,,infra,,2,0,?,?,?,False,48,,wpa2,US,CA,Euclid Avenue,,,91785-9998
34.09249115,-83.61373138,Flock-6F47F9,0,20231017-00000,2023-10-17T16:00:00.000Z,2023-10-17T10:00:00.000Z,2023-10-17T10:00:00.000Z,9C:2F:9D:6F:47:F9,,infra,,2,0,?,?,?,False,36,,wpa2,US,GA,Winder Highway,,,30549
34.10808182,-117.82218933,Flock-BDB0BD,2,20220213-00000,2022-02-13T21:00:00.000Z,2022-02-26T01:00:00.000Z,2022-02-26T01:00:00.000Z,3C:91:80:BD:B0:BD,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Orange Freeway,,,91773
34.11161423,-118.1270752,Flock-7ACFE5,0,20220609-00000,2022-06-09T17:00:00.000Z,2022-06-09T17:00:00.000Z,2022-06-09T17:00:00.000Z,14:5A:FC:7A:CF:E5,,infra,,2,0,?,?,?,False,165,,wpa2,US,CA,Huntington Drive,,,91108
34.11225128,-118.12624359,Flock-3D1BFD,0,20211006-00000,2021-10-06T19:00:00.000Z,2021-10-06T20:00:00.000Z,2021-10-06T20:00:00.000Z,D8:F3:BC:3D:1B:FD,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Huntington Drive,,,91108
34.11342621,-118.10409546,Flock-865615,0,20220531-00000,2022-05-30T17:00:00.000Z,2022-05-31T14:00:00.000Z,2022-05-31T14:00:00.000Z,14:5A:FC:86:56:15,,infra,,2,0,?,?,?,False,165,,wpa2,US,CA,Longden Drive,,,91778
34.12055588,-117.87257385,Flock-96A2B5,0,20220422-00000,2022-04-22T13:00:00.000Z,2022-04-22T19:00:00.000Z,2022-04-22T19:00:00.000Z,14:5A:FC:96:A2:B5,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,South Grand Avenue,,,91740
34.12150955,-117.68332672,Flock-68E16D,0,20220607-00000,2022-06-07T08:00:00.000Z,2022-06-07T10:00:00.000Z,2022-06-07T11:00:00.000Z,74:4C:A1:68:E1:6D,,infra,,2,0,?,?,?,False,40,,wpa2,US,CA,Baseline Road,,,91784
34.12659073,-118.09191132,Flock-7EC353,0,20211111-00000,2021-11-11T16:00:00.000Z,2021-11-11T17:00:00.000Z,2021-11-11T17:00:00.000Z,74:4C:A1:7E:C3:53,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Huntington Drive,,,91775
34.12663651,-118.09275818,Flock-7EBA1B,0,20211212-00000,2021-12-10T11:00:00.000Z,2021-12-12T11:00:00.000Z,2021-12-12T11:00:00.000Z,74:4C:A1:7E:BA:1B,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Huntington Drive,,,91775
34.12667465,-118.0922699,Flock-8964C9,1,20220121-00000,2022-01-21T13:00:00.000Z,2022-04-13T16:00:00.000Z,2022-04-13T16:00:00.000Z,74:4C:A1:89:64:C9,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Huntington Drive,,,91775
34.13545227,-117.96714783,Flock-A4E005,2,20200719-00000,2020-07-19T16:00:00.000Z,2021-02-20T15:00:00.000Z,2022-07-02T02:00:00.000Z,3C:91:80:A4:E0:05,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Foothill Freeway,,,91010
34.13573837,-118.09396362,Flock-7ECAA3,0,20220311-00000,2022-03-11T16:00:00.000Z,2022-03-11T17:00:00.000Z,2022-03-11T17:00:00.000Z,74:4C:A1:7E:CA:A3,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,East California Boulevard,Pasadena,2732,91107
34.13583374,-118.08283997,Flock-8C7FFD,0,20220227-00000,2022-02-27T12:00:00.000Z,2022-02-27T14:00:00.000Z,2022-02-27T14:00:00.000Z,74:4C:A1:8C:7F:FD,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,East California Boulevard,Pasadena,3310,91107
34.14849091,-118.0665741,Flock-7DB785,0,20211019-00000,2021-10-19T15:00:00.000Z,2021-10-19T16:00:00.000Z,2021-10-19T16:00:00.000Z,D8:F3:BC:7D:B7:85,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Foothill Freeway,,,91024
34.16555405,-118.29496002,Flock-3D2845,0,20220919-00000,2021-05-28T04:00:00.000Z,2022-09-19T14:00:00.000Z,2022-09-19T16:00:00.000Z,D8:F3:BC:3D:28:45,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Flower Street,Glendale,,91201
34.17505646,-84.77125549,Flock-281409,0,20220528-00000,2022-05-28T13:00:00.000Z,2022-05-28T19:00:00.000Z,2022-05-28T19:00:00.000Z,94:08:53:28:14:09,,infra,,2,0,?,?,?,False,48,,wpa2,US,GA,East Main Street,,,30120:30121
34.21302032,-92.00482178,Flock-3D1B73,0,20210805-00000,2021-07-29T12:00:00.000Z,2021-08-05T18:00:00.000Z,2022-08-01T17:00:00.000Z,D8:F3:BC:3D:1B:73,,infra,,2,0,?,?,?,False,1,,wpa2,US,AR,West Harding Avenue,Pine Bluff,,71601
34.23548889,-84.28257751,Flock-7DBAE9,0,20220427-00000,2022-04-27T00:00:00.000Z,2022-04-27T08:00:00.000Z,2022-04-27T08:00:00.000Z,D8:F3:BC:7D:BA:E9,,infra,,2,0,?,?,?,False,1,,wpa2,US,GA,Cumming Highway,,13320,30040
34.23803711,-84.46121216,Flock-7ACD41,0,20220622-00000,2022-06-22T10:00:00.000Z,2022-06-22T07:00:00.000Z,2022-06-22T07:00:00.000Z,14:5A:FC:7A:CD:41,,infra,,2,0,?,?,?,False,40,,wpa2,US,GA,Cumming Highway,,1744,30114
34.25449371,-119.21022797,Flock-68E4E1,0,20220508-00000,2022-04-18T22:00:00.000Z,2022-05-08T19:00:00.000Z,2022-05-08T19:00:00.000Z,74:4C:A1:68:E4:E1,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,South Victoria Avenue,Ventura,,93009
34.25501251,-119.21061707,Flock-895785,0,20220208-00000,2022-02-07T12:00:00.000Z,2022-02-08T02:00:00.000Z,2022-02-08T02:00:00.000Z,74:4C:A1:89:57:85,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,South Victoria Avenue,Ventura,2157,93003
34.28450012,-89.02664948,Flock-6FE757,0,20220616-00000,2022-06-16T08:00:00.000Z,2022-06-16T06:00:00.000Z,2022-06-16T06:00:00.000Z,14:5A:FC:6F:E7:57,,infra,,2,0,?,?,?,False,153,,wpa2,US,MS,Royal Oak Drive,,38,38863
34.55831146,-86.99897766,Flock-27B614,5,20220907-00000,2022-09-07T15:00:00.000Z,2023-01-06T08:00:00.000Z,2023-01-06T09:00:00.000Z,B8:27:EB:27:B6:14,,infra,,2,0,?,?,?,False,7,,wpa2,US,AL,Spring Avenue Southwest,Decatur,,35603
34.63628006,-86.04240417,Flock-225F16,2,20230908-00000,2023-09-08T15:00:00.000Z,2023-09-11T16:00:00.000Z,2023-09-11T16:00:00.000Z,08:3A:88:22:5F:16,,infra,,2,0,?,?,?,False,1,,wpa2,US,AL,North Broad Street,,,35769
34.67177582,-82.83488464,Flock-3D251F,0,20210827-00000,2021-08-27T15:00:00.000Z,2021-08-27T13:00:00.000Z,2021-08-27T13:00:00.000Z,D8:F3:BC:3D:25:1F,,infra,,2,0,?,?,?,False,1,,wpa2,US,SC,Madren Center Drive,,,29634-5365
34.67963409,-82.82640839,Flock-8A43E9,1,20201209-00000,2020-09-04T16:00:00.000Z,2020-12-09T09:00:00.000Z,2022-07-05T05:00:00.000Z,E8:D0:FC:8A:43:E9,,infra,,2,0,?,?,?,False,1,,wpa2,US,SC,Old Greenville Highway,,600,29631
34.69316101,-82.97698975,Flock-7DD39D,0,20210907-00000,2021-09-07T12:00:00.000Z,2021-09-07T12:00:00.000Z,2021-09-07T12:00:00.000Z,D8:F3:BC:7D:D3:9D,,infra,,2,0,?,?,?,False,1,,wpa2,US,SC,Bypass 123,,,29679
34.85162735,-117.08330536,Flock-564AF3,1,20210804-00000,2021-08-04T14:00:00.000Z,2021-08-06T22:00:00.000Z,2022-07-04T00:00:00.000Z,E4:AA:EA:56:4A:F3,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,Lenwood Road,,,92347
34.85175323,-82.40225983,Flock-7F6D29,0,20201009-00000,2020-10-09T21:00:00.000Z,2020-10-09T18:00:00.000Z,2022-07-05T22:00:00.000Z,70:C9:4E:7F:6D:29,,infra,,2,0,?,?,?,False,1,,wpa2,US,SC,West Washington Street,Greenville,,29601
34.85239792,-117.08321381,Flock-7DBDFD,0,20210716-00000,2021-07-16T19:00:00.000Z,2021-07-16T13:00:00.000Z,2022-07-04T00:00:00.000Z,D8:F3:BC:7D:BD:FD,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Lenwood Road,,,92347
34.87734222,-82.36273193,Flock-3D273B,0,20210703-00000,2021-07-03T14:00:00.000Z,2021-07-03T17:00:00.000Z,2022-07-05T23:00:00.000Z,D8:F3:BC:3D:27:3B,,infra,,2,0,?,?,?,False,6,,wpa2,US,SC,Wade Hampton Boulevard,Greenville,,29614
34.88180161,-92.11149597,Flock-62348D,6,20210703-00000,2021-07-03T20:00:00.000Z,2021-09-23T12:00:00.000Z,2021-09-23T12:00:00.000Z,00:F4:8D:62:34:8D,,infra,,2,0,?,?,?,False,1,,wpa2,US,AR,US 67;US 167,,,72076-3157
34.89850616,-117.0215683,Flock-479B85,0,20201221-00000,2020-08-31T06:00:00.000Z,2020-12-21T01:00:00.000Z,2022-07-04T05:00:00.000Z,F8:A2:D6:47:9B:85,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,East Main Street,,,92311
34.96233368,-89.73777771,Flock-21D0F3,0,20210131-00000,2021-01-31T11:00:00.000Z,2021-01-31T10:00:00.000Z,2022-06-23T02:00:00.000Z,80:30:49:21:D0:F3,,infra,,2,0,?,?,?,False,6,,wpa2,US,MS,Goodman Road,,14245,38654
34.9623642,-89.73776245,Flock-3D15DD,2,20210305-00000,2021-03-05T14:00:00.000Z,2021-04-05T10:00:00.000Z,2022-06-23T02:00:00.000Z,D8:F3:BC:3D:15:DD,,infra,,2,0,?,?,?,False,6,,wpa2,US,MS,Goodman Road,,14246,38654
34.97811127,-92.03292084,Flock-6FE587,0,20220314-00000,2022-03-14T22:00:00.000Z,2022-03-14T20:00:00.000Z,2022-03-14T20:00:00.000Z,14:5A:FC:6F:E5:87,,infra,,2,0,?,?,?,False,1,,wpa2,US,AR,Goings Drive,,1,72023
34.97933578,-92.0381012,Flock-895EB7,0,20220314-00000,2022-03-14T22:00:00.000Z,2022-03-14T20:00:00.000Z,2022-03-14T20:00:00.000Z,74:4C:A1:89:5E:B7,,infra,,2,0,?,?,?,False,11,,wpa2,US,AR,South Rockwood Road,,,72023
34.97941208,-80.98830414,Flock-91DC53,0,20220522-00000,2022-05-22T19:00:00.000Z,2022-05-22T17:00:00.000Z,2022-05-22T22:00:00.000Z,14:5A:FC:91:DC:53,,infra,,2,0,?,?,?,False,153,,wpa2,US,SC,I 77,,,
34.98697662,-80.97348022,Flock-127C05,0,20211210-00000,2021-12-10T15:00:00.000Z,2021-12-10T14:00:00.000Z,2021-12-10T14:00:00.000Z,80:30:49:12:7C:05,,infra,,2,0,?,?,?,False,6,,wpa2,US,SC,Founder's Trail,York,,29716
35.00919342,-89.6889267,Flock-A4EE39,3,20210509-00000,2021-05-09T13:00:00.000Z,2021-10-03T15:00:00.000Z,2021-10-03T15:00:00.000Z,3C:91:80:A4:EE:39,,infra,,2,0,?,?,?,False,11,,wpa2,US,TN,South Byhalia Road,,,38017
35.02053833,-89.78404236,Flock-21D16F,0,20210906-00000,2021-09-06T14:00:00.000Z,2021-09-06T12:00:00.000Z,2021-09-06T12:00:00.000Z,80:30:49:21:D1:6F,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,East Shelby Drive,,8381,38125
35.03496933,-89.7960968,Flock-5650BD,3,20200818-00000,2020-08-17T22:00:00.000Z,2021-06-03T05:00:00.000Z,2022-06-23T01:00:00.000Z,E4:AA:EA:56:50:BD,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,Lowrance Road,,4195,38125
35.0379715,-89.79747009,Flock-809B21,4,20200816-00000,2020-08-16T21:00:00.000Z,2020-10-17T19:00:00.000Z,2022-06-23T01:00:00.000Z,E4:AA:EA:80:9B:21,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,Bill Morris Parkway,,,38125
35.03860092,-89.82440948,Flock-F9855A,1,20200303-00000,2020-03-03T11:00:00.000Z,2020-05-01T15:00:00.000Z,2022-06-23T00:00:00.000Z,B8:27:EB:F9:85:5A,,infra,,2,0,?,?,?,False,7,,wpa2,US,TN,Kingsland Drive,Memphis,7191,38125
35.04753113,-89.75463867,Flock-BAE01F,0,20200816-00000,2020-08-16T21:00:00.000Z,2020-08-16T20:00:00.000Z,2022-06-23T02:00:00.000Z,3C:91:80:BA:E0:1F,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Winchester Road,,9241,38138
35.04935837,-89.80576324,Flock-68DF35,0,20220215-00000,2022-02-15T18:00:00.000Z,2022-02-15T17:00:00.000Z,2022-02-15T17:00:00.000Z,74:4C:A1:68:DF:35,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,Winchester Road,Memphis,,38125
35.04949188,-89.80606079,Flock-564FE1,2,20210707-00000,2021-07-07T17:00:00.000Z,2022-01-21T22:00:00.000Z,2022-01-21T22:00:00.000Z,E4:AA:EA:56:4F:E1,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Winchester Road,Memphis,,38125
